research_id,title,start_date,end_date,time,city,venue,category,language,recurrence,audience,confirmation_status,dedup_status,dedup_best_score,dedup_best_title,dedup_best_date,recommended_action,source_registry_status,harvest_priority,source_name,source_url,source_ref,notes,researched_at
4366c696b388,Movie Afternoon,2026-07-24,,16:00-18:00,Montréal,,screening,,,Concordia community,confirmed,new-candidate,0.463,BollywoodMonster Mashup 2026,2026-07-24,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search7,,2026-07-21
b108ebc18501,Volunteer with MfSC: Gardening Workshop,2026-07-29,,13:00-14:30,Montréal,,workshop/volunteering,,,public,confirmed,new-candidate,0.498,Scholastic Art and Writing Awards,2026-12-15,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search9,,2026-07-21
287b1f5a1050,An Afternoon at the Museum of Fine Arts,2026-07-29,,14:00-16:00,Montréal,,cultural outing,,,Concordia community,confirmed,new-candidate,0.49,Ron James: The View From Here,2026-10-15,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search9,,2026-07-21
cc0cadcfffd3,Picnic-Brunch at Parc La Fontaine,2026-07-31,,11:00-13:00,Montréal,,community gathering,,,Concordia community,confirmed,new-candidate,0.538,Caribana Grand Parade,2026-08-01,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search8,,2026-07-21
9c61cd73fcc1,Concordia Farmers' Market,2026-07-21,2026-10-27,15:00-18:00,Montréal,,market/sustainability,,,public,confirmed,new-candidate,0.583,Così fan tutte (Mozart),2026-10-03,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search5,,2026-07-21
8a605d6e725b,"Animals at Large: Critical Animal Studies Perspectives on Wild, Feral and Free-Living Animals",2026-08-05,2026-08-07,,Montréal,,conference,,,public,confirmed,new-candidate,0.459,"USC Cinema and Media Studies Graduate Conference, Delirium",2027-06-15,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search7,,2026-07-21
51b59734d03c,"Spirituali-tea: Interdependence, Community and Responsibility",2026-08-04,,14:00-16:00,Montréal,,community reflection,,,Concordia community,confirmed,new-candidate,0.485,"Hermann Weber Conference 9th, Communist Regimes and the World Economy",2026-10-15,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search10,,2026-07-21
32f970522f89,Concordia Community Picnic,2026-08-26,,11:30-13:30,Montréal,,community gathering,,,Concordia community,confirmed,new-candidate,0.49,Cinderella (holiday panto),2026-12-05,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search6,,2026-07-21
90988e54ea05,The Let Down Reflex at the FOFA Gallery,2026-07-21,2026-08-21,,Montréal,,exhibition,,,public,confirmed,new-candidate,0.491,"Elizabeth Bowen Review, Volume 8",2026-09-30,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search7,,2026-07-21
0a2db1412ec8,GÉNÉRATION XEROX,2026-07-21,2026-09-30,,Montréal,,exhibition,,,public,confirmed,new-candidate,0.485,Raptors,2026-12-19,add-after-final-source-check,registered-domain-only,P1,Concordia University,https://www.concordia.ca/events.html,turn479455search7,,2026-07-21
389e97dd1a9e,McGill Community for Lifelong Learning: Wonderful Wednesdays,2026-07-22,2026-08-26,,Montréal,,lecture series,,Wednesdays,public/seniors,confirmed,new-candidate,0.469,Trinity College Cambridge Subject Essay Prizes,2026-08-01,add-after-final-source-check,registered-domain-only,P3,McGill Community for Lifelong Learning,https://www.mcgill.ca/mcll/,turn479455search2,,2026-07-21
e729a696d24d,"Hughlings Jackson Lecture 2026: Behaviour, Brain Computation, and Evolution",2026-10-15,,16:00-17:00,Montréal,,public scientific lecture,,,public,confirmed,already-present,1,"Hughlings Jackson Lecture 2026: Behaviour, Brain Computation, and Evolution",2026-10-15,skip-or-merge-existing,registered-domain-only,P0,McGill University,https://www.mcgill.ca/channels/section/group_lectures_conferences/channel_event,turn479455search13,,2026-07-21
133053af7314,McGill Public Lectures and Conferences Calendar,2026-07-21,2027-12-31,,Montréal,,university events source,,,public,source-calendar,source-calendar,0.508,"USC Cinema and Media Studies Graduate Conference, Delirium",2027-06-15,build-or-repair-adapter,registered-domain-only,P0,McGill University,https://www.mcgill.ca/channels/section/group_lectures_conferences/channel_event,turn479455search4,Official public lectures and conferences channel.,2026-07-21
286ff22503ee,Electronic Committee of Adjustment Meeting,2026-07-22,,19:00-23:00,Markham,,public meeting,,,public,confirmed,new-candidate,0.555,Archaeological Institute of America 2027 Annual Meeting,2026-08-03,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
1433c3b85117,One Love Festival,2026-08-01,,11:00-16:00,Markham,,festival,,,public,confirmed,new-candidate,0.706,TD Kitchener Blues Festival 2026,2026-08-06,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
775e7ecd88b5,Development Services Committee Meeting,2026-08-11,,09:30-16:30,Markham,,civic meeting,,,public,confirmed,new-candidate,0.506,Metaphysical Society of America 2027 Meeting,2026-09-01,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
42380361f736,Markham Council Meeting,2026-08-11,,13:00-16:30,Markham,,civic meeting,,,public,confirmed,new-candidate,0.588,Le Concierge,2026-08-11,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
55d093f2e97f,Heritage Markham Committee,2026-08-12,,19:00-21:00,Markham,,public meeting,,,public,confirmed,new-candidate,0.45,"International Medieval Congress, Leeds 2027, Communities",2026-08-31,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
ebcf88117c4d,Electronic Committee of Adjustment Meeting,2026-08-12,,19:00-23:00,Markham,,public meeting,,,public,confirmed,new-candidate,0.555,Archaeological Institute of America 2027 Annual Meeting,2026-08-03,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
5fb9a68a2399,Button-Making Inspired by the Markham Indy,2026-08-14,,10:00-17:00,Markham,,art workshop,,,public,confirmed,new-candidate,0.456,Bennington Young Writers Awards,2026-11-01,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
015cf38c2ae3,Process Over Product: Experimental Drop-in Art Workshop,2026-08-29,,13:00-16:30,Markham,,art workshop,,,public,confirmed,new-candidate,0.556,Marshall Society Essay Competition in Economics,2026-08-29,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
ca2b27f6f421,Markham-Milliken Children’s Festival,2026-09-12,,,Markham,,festival,,,public,confirmed,new-candidate,0.601,Eden Mills Writers' Festival 2026,2026-09-18,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
e751f40825cf,Doors Open Markham,2026-09-26,,10:00-16:00,Markham,,heritage event,,,public,confirmed,new-candidate,0.5,Diverse Minds Manitoba,2027-06-10,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
d8c70114ff06,Markham Santa Claus Parade,2026-11-28,,,Markham,,parade,,,public,confirmed,new-candidate,0.596,Caribana Grand Parade,2026-08-01,add-after-final-source-check,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search5,,2026-07-21
7eee347f17fe,City of Markham Event Listings,2026-07-21,2027-12-31,,Markham,,bulk municipal event source,,,public,source-calendar,source-calendar,0.55,TIFF: The Market (inaugural),2026-09-10,build-or-repair-adapter,new-source,P0,City of Markham,https://www.markham.ca/about-city-markham/events/event-listings,turn477944search4,"Official event list includes City, public meeting and gallery programming.",2026-07-21
eabca05523a3,Night at the Museum,2026-07-23,2026-08-27,,Markham,,outdoor screening,,"Jul. 23, Aug. 13, Aug. 27",public,confirmed,new-candidate,0.475,Nuit Blanche 2026 — Tomorrow's Memories (City-Wide Art Night),2026-10-03,add-after-final-source-check,new-source,P3,Markham Museum,https://www.markham.ca/,turn477944search9,,2026-07-21
b6090ea5d525,Gold Dust Woman: Tribute to Stevie Nicks,2026-07-22,,19:30-21:00,Vaughan,,concert,,,public,confirmed,new-candidate,0.461,Journal of Marlowe Studies 2027 Issue,2026-12-31,add-after-final-source-check,new-source,P0,City of Vaughan,https://www.vaughan.ca/upcoming-events,turn477944search7,,2026-07-21
731312a2d2f4,Still Rock’n Roll: Tribute to Billy Joel,2026-07-29,,19:30-21:00,Vaughan,,concert,,,public,confirmed,new-candidate,0.481,The Thrill of Hope: A Holiday Concert,2026-12-15,add-after-final-source-check,new-source,P0,City of Vaughan,https://www.vaughan.ca/upcoming-events,turn477944search7,,2026-07-21
39f98ca21ecd,Who Are You: Tribute to The Who,2026-08-05,,19:30-21:00,Vaughan,,concert,,,public,confirmed,new-candidate,0.53,YABS Young Writers Award,2027-03-31,add-after-final-source-check,new-source,P0,City of Vaughan,https://www.vaughan.ca/upcoming-events,turn477944search7,,2026-07-21
351a109c8aa6,Vaughan Flavours,2026-07-24,2026-08-07,,Vaughan,,food festival,,,public,confirmed,new-candidate,0.439,Mississauga ItalFest,2026-08-21,add-after-final-source-check,new-source,P0,City of Vaughan,https://www.vaughan.ca/upcoming-events,turn477944search7,,2026-07-21
a617e96abfc6,SuperWalk (Parkinson Canada),2026-09-13,,09:00-12:30,Vaughan,,civic/fundraising event,,,public,confirmed,new-candidate,0.477,Jessamy Stursberg Poetry Prize for Canadian Youth,2027-04-30,add-after-final-source-check,new-source,P0,City of Vaughan,https://www.vaughan.ca/upcoming-events,turn477944search7,,2026-07-21
538b8ec048bb,City of Vaughan Upcoming Events,2026-07-21,2027-12-31,,Vaughan,,bulk municipal event source,,,public,source-calendar,source-calendar,0.512,Mighty Niagara Film Fest 2026,2026-11-11,build-or-repair-adapter,new-source,P0,City of Vaughan,https://www.vaughan.ca/upcoming-events,turn477944search7,"225 listings across City, community, public and business events.",2026-07-21
d79327e16a52,Richmond Hill Concerts in the Park,2026-07-23,2026-09-03,,Richmond Hill,,concert series,,Weekly summer dates,public,confirmed,new-candidate,0.525,Pan in D' Park,2026-08-02,add-after-final-source-check,new-source,P0,City of Richmond Hill,https://www.richmondhill.ca/en/things-to-do/events.aspx,turn492946search0,,2026-07-21
6bd661d8b870,Richmond Hill Ribfest,2026-07-24,2026-07-26,,Richmond Hill,,festival,,,public,confirmed,new-candidate,0.508,TD Kitchener Blues Festival 2026,2026-08-06,add-after-final-source-check,new-source,P0,City of Richmond Hill,https://www.richmondhill.ca/en/things-to-do/events.aspx,turn492946search0,,2026-07-21
9e891af8f810,Richmond Hill Moonlight Movies,2026-07-24,2026-08-31,,Richmond Hill,,outdoor film series,,Select dates,public,confirmed,new-candidate,0.465,Indigenous Arts and Stories,2027-03-31,add-after-final-source-check,new-source,P0,City of Richmond Hill,https://www.richmondhill.ca/en/things-to-do/events.aspx,turn492946search0,,2026-07-21
b7919ae1cb32,City of Richmond Hill Events Calendar,2026-07-21,2027-12-31,,Richmond Hill,,bulk municipal event source,,,public,source-calendar,source-calendar,0.487,"Getty Scholar Grants, projected",2026-10-01,build-or-repair-adapter,new-source,P0,City of Richmond Hill,https://www.richmondhill.ca/en/things-to-do/events.aspx,turn492946search0,Official festivals and community event calendar.,2026-07-21
a2a25f3b553b,Summer Splash Cultural Plan Engagement,2026-07-22,,18:00-20:00,Oakville,,public engagement,,,public,confirmed,new-candidate,0.48,SOS Fest (Summer Soca Festival) Mississauga 2026,2026-07-31,add-after-final-source-check,new-source,P0,Town of Oakville,https://www.oakville.ca/parks-recreation-culture/arts-culture/cultural-plan/,turn492946search6,,2026-07-21
8d9b630ea446,Memory Mapping Workshop,2026-07-30,,16:00-18:00,Oakville,,public workshop,,,public,confirmed,new-candidate,0.475,King & Queen Showcase (Caribana),2026-07-30,add-after-final-source-check,new-source,P0,Town of Oakville,https://www.oakville.ca/parks-recreation-culture/arts-culture/cultural-plan/,turn492946search6,,2026-07-21
c03749759638,Movies in the Park – Clearview Park,2026-08-05,,18:30-21:00,Oakville,,outdoor screening/public engagement,,,public,confirmed,new-candidate,0.545,Pan in D' Park,2026-08-02,add-after-final-source-check,new-source,P0,Town of Oakville,https://www.oakville.ca/parks-recreation-culture/arts-culture/cultural-plan/,turn492946search6,,2026-07-21
4baacf0ab1ad,Movies in the Park – Fowley Park,2026-08-13,,18:30-21:00,Oakville,,outdoor screening/public engagement,,,public,confirmed,new-candidate,0.525,Pan in D' Park,2026-08-02,add-after-final-source-check,new-source,P0,Town of Oakville,https://www.oakville.ca/parks-recreation-culture/arts-culture/cultural-plan/,turn492946search6,,2026-07-21
9e01089beb2e,Sunset Socials Music Series,2026-08-20,,19:00-21:00,Oakville,,concert/public engagement,,,public,confirmed,new-candidate,0.599,Toronto Folk Music Festival 2026,2026-08-21,add-after-final-source-check,new-source,P0,Town of Oakville,https://www.oakville.ca/parks-recreation-culture/arts-culture/cultural-plan/,turn492946search6,,2026-07-21
2f8f64bda9dd,Bronte Farmers’ Market Cultural Plan Engagement,2026-08-23,,10:00-14:00,Oakville,,public engagement/market,,,public,confirmed,new-candidate,0.5,James A. Moffett '29 Lecture in Ethics,2026-10-29,add-after-final-source-check,new-source,P0,Town of Oakville,https://www.oakville.ca/parks-recreation-culture/arts-culture/cultural-plan/,turn492946search6,,2026-07-21
92a7f2ccf180,Burlington Heritage Week,2026-08-01,2026-08-08,,Burlington,,heritage festival,,,public,confirmed,new-candidate,0.568,The Concord Review,2026-08-01,add-after-final-source-check,new-source,P0,City of Burlington,https://www.burlington.ca/en/arts-culture-and-events/festivals-and-events.aspx,turn492946search11,,2026-07-21
43c3d5b276e3,Concerts in the Park,2026-07-22,2026-08-30,,Burlington,,concert series,,Wednesdays and Sundays,public,confirmed,new-candidate,0.683,Pan in D' Park,2026-08-02,add-after-final-source-check,new-source,P0,City of Burlington,https://www.burlington.ca/en/arts-culture-and-events/festivals-and-events.aspx,turn492946search11,,2026-07-21
ad6146e1b649,Movies Under the Stars,2026-07-23,2026-08-27,,Burlington,,outdoor film series,,Select Thursdays,public,confirmed,new-candidate,0.51,Beaches Jazz Festival — StreetFest,2026-07-23,add-after-final-source-check,new-source,P0,City of Burlington,https://www.burlington.ca/en/arts-culture-and-events/festivals-and-events.aspx,turn492946search11,,2026-07-21
daacd65e9ed0,Burlington Culture Days,2026-09-18,2026-10-04,,Burlington,,arts/culture festival,,,public,confirmed,new-candidate,0.569,Bennington Young Writers Awards,2026-11-01,add-after-final-source-check,new-source,P0,City of Burlington,https://www.burlington.ca/en/arts-culture-and-events/festivals-and-events.aspx,turn492946search11,,2026-07-21
68b016035c91,City of Burlington Community Events and Attractions Calendar,2026-07-21,2027-12-31,,Burlington,,bulk municipal event source,,,public,source-calendar,source-calendar,0.502,Bennington Young Writers Awards,2026-11-01,build-or-repair-adapter,new-source,P0,City of Burlington,https://www.burlington.ca/en/arts-culture-and-events/festivals-and-events.aspx,turn492946search12,,2026-07-21
e3d48681b17e,King Street Promenade,2026-08-01,,10:00–16:00,Prescott,Downtown Prescott,street festival,,,public,confirmed,new-candidate,0.626,Caribana Grand Parade,2026-08-01,add-after-final-source-check,new-source,P0,Town of Prescott,https://www.prescott.ca/explore/events-festivals-promotions/,turn164874view0,,2026-07-21
387127b85772,Prescott Beer Fest,2026-08-15,,,Prescott,Prescott Pop-Ups,food/drink festival,,,19+,confirmed,new-candidate,0.611,Toronto Buskerfest 2026,2026-09-04,add-after-final-source-check,new-source,P0,Town of Prescott,https://www.prescott.ca/explore/events-festivals-promotions/,turn164874view0,,2026-07-21
26920d04fc52,RiverWalk Wonderland & Prescott Annual Tree Lighting,2026-11-21,,,Prescott,Prescott Pop-Ups,holiday/cultural celebration,,,public,confirmed,new-candidate,0.526,Polar Expressions Student Writing Contest 2026,2026-11-20,add-after-final-source-check,new-source,P0,Town of Prescott,https://www.prescott.ca/explore/events-festivals-promotions/,turn164874view0,,2026-07-21
26dce4092d1d,St. Lawrence Shakespeare Festival,2026-07-21,2026-08-31,,Prescott,Kinsmen Amphitheatre,theatre festival,,,public,source-calendar,source-calendar,0.626,TD Kitchener Blues Festival 2026,2026-08-06,build-or-repair-adapter,new-source,P0,Town of Prescott,https://www.prescott.ca/explore/events-festivals-promotions/,turn164874view0,Official page confirms a July–August season; individual performance dates should be harvested from the festival site.,2026-07-21
b358691fdd5f,Prescott Summer Concert Series,2026-07-26,2026-08-30,,Prescott,Kinsmen Amphitheatre,outdoor concert series,,Every Sunday in July and August,public,confirmed,new-candidate,0.613,Polar Expressions Summer Writing Contest 2026,2026-07-31,add-after-final-source-check,new-source,P0,Town of Prescott,https://www.prescott.ca/explore/events-festivals-promotions/,turn164874view0,,2026-07-21
92cedc811e03,Prescott Community Calendar,2026-07-21,2027-12-31,,Prescott,,bulk municipal event source,,,public,source-calendar,source-calendar,0.479,Scholastic Art and Writing Awards,2026-12-15,build-or-repair-adapter,new-source,P0,Town of Prescott,https://www.prescott.ca/our-community/community-calendar/,turn164874view1,"Official calendar includes municipal, BIA, community-group, council, and special events and accepts public submissions.",2026-07-21
3edd9c21c3e3,"Prescott Council, Committee & Board Calendar",2026-07-21,2027-12-31,,Prescott,,bulk civic meeting source,,,public,source-calendar,source-calendar,0.505,"Hermann Weber Conference 9th, Communist Regimes and the World Economy",2026-10-15,build-or-repair-adapter,new-source,P0,Town of Prescott,https://www.prescott.ca/town-hall/agendas-minutes/,turn164874view2,Official calendar and 2026 Council schedule; exact meetings should be harvested from the embedded calendar/PDF.,2026-07-21
2d7cd27e6650,McHaffie Flea Market,2026-07-26,2026-12-31,08:00–16:00,South Dundas,,market,,Recurring Sundays; verify final season end in source calendar,public,confirmed,new-candidate,0.494,Pan in D' Park,2026-08-02,add-after-final-source-check,new-source,P0,Municipality of South Dundas,https://www.southdundas.com/recreation-tourism/community-events,turn301739search1,,2026-07-21
8fbe2de8f271,Outdoor Concert Series at the Cruickshank Amphitheatre,2026-08-01,,17:30–20:30,South Dundas,Cruickshank Amphitheatre,outdoor concert,,,public,confirmed,new-candidate,0.545,Toronto Caribbean Carnival — Grand Parade,2026-08-01,add-after-final-source-check,new-source,P0,Municipality of South Dundas,https://www.southdundas.com/recreation-tourism/community-events,turn301739search1,,2026-07-21
5bc9c1770365,Outdoor Concert Series at the Cruickshank Amphitheatre,2026-08-09,,12:30–15:30,South Dundas,Cruickshank Amphitheatre,outdoor concert,,,public,confirmed,new-candidate,0.457,"Toronto Caribbean Carnival 2026 (Caribana, 59th year)",2026-07-30,add-after-final-source-check,new-source,P0,Municipality of South Dundas,https://www.southdundas.com/recreation-tourism/community-events,turn301739search1,,2026-07-21
e3d278237c4b,"Notice of Public Meeting — 11750 County Road 2, Morrisburg",2026-08-05,,17:30,South Dundas,,public meeting,,,public,confirmed,new-candidate,0.458,Program in Ethics and Public Affairs: Robert Wright,2026-11-05,add-after-final-source-check,new-source,P0,Municipality of South Dundas,https://www.southdundas.com/news-notices,turn301739search2,,2026-07-21
102f5eac3d2f,SDFES Summer Splash,2026-08-15,,12:00–14:00,South Dundas,"Haldane Park, Iroquois",community/family event,,,public,confirmed,new-candidate,0.575,"Renaissance Society of America, Philadelphia 2027",2026-08-15,add-after-final-source-check,new-source,P0,Municipality of South Dundas,https://www.southdundas.com/events-calendar/sdfes-summer-splash-1,turn301739search5,Free.,2026-07-21
a5cd9450c577,Ontario Municipal Election Day,2026-10-26,,,Ontario,,civic/election,,,eligible voters,confirmed,new-candidate,0.55,Caribana Pan Alive / Closing Day,2026-08-02,add-after-final-source-check,new-source,P3,Municipality of South Dundas,https://www.southdundas.com/,turn301739search1,"Province-wide municipal election date; add once as a regional civic event, then link local voting pages.",2026-07-21
b3fec914965e,South Dundas Community Events Calendar,2026-07-21,2027-12-31,,South Dundas,,bulk municipal/community event source,,,public,source-calendar,source-calendar,0.468,De Profundis: Oscar Wilde in Jail,2026-11-03,build-or-repair-adapter,new-source,P0,Municipality of South Dundas,https://www.southdundas.com/recreation-tourism/community-events,turn301739search0,Official calendar includes an event-submission form and RSS feed.,2026-07-21
bca455d0ee6c,South Dundas Council & Committee Meetings Calendar,2026-07-21,2027-12-31,,South Dundas,,bulk civic meeting source,,,public,source-calendar,source-calendar,0.482,AAR Southeast Region 2027 Annual Meeting,2026-10-01,build-or-repair-adapter,new-source,P0,Municipality of South Dundas,https://www.southdundas.com/meetings,turn301739search4,"Regular Council generally meets twice monthly, with one meeting in July, August, and December.",2026-07-21
8c2b206f5104,Bike Day,2026-07-22,,10:30–12:30,South Stormont,"Parkway entrance parking area, Long Sault",youth recreation,,,public,confirmed,new-candidate,0.525,"Psyche and the City, Tanner Lectures on Human Values, day 1",2027-03-24,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
0ac316b8ee4d,Under the Sea Escape Room,2026-07-22,,10:30–15:00,South Stormont,Long Sault Arena,youth recreation/workshop,,,public,confirmed,new-candidate,0.494,Cinderella (holiday panto),2026-12-05,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
3f3af2bac451,Messy Mess Day,2026-07-23,,10:00–12:00,South Stormont,Ingleside Community Park,youth recreation,,,public,confirmed,new-candidate,0.494,MuslimFest (Mississauga),2026-08-29,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
02315e585077,Summer Olympics,2026-07-23,,13:00–14:00,South Stormont,Ingleside Community Park,youth recreation,,,public,confirmed,new-candidate,0.525,SOS Fest (Summer Soca Festival) Mississauga 2026,2026-07-31,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
5b65f8bcb11e,Splash Pad Day,2026-07-24,,13:00–14:00,South Stormont,Long Sault Splash Pad,family/youth recreation,,,public,confirmed,new-candidate,0.471,Petrushka & Passions of Spain,2026-10-01,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
ce77941f0895,Giant Slip n' Slide,2026-07-26,,13:00–15:00,South Stormont,St. Andrew's West Soccer Field,family/youth recreation,,,public,confirmed,new-candidate,0.522,Pan in D' Park,2026-08-02,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
ba7d5aea1f39,Royal Tea Party,2026-07-30,,11:30–13:00,South Stormont,"MacLennan Park, Rosedale Terrace",family/youth event,,,public,confirmed,new-candidate,0.595,Foyle Young Poets of the Year Award 2026,2026-07-31,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
c90c06c8c35b,Exploring Nature,2026-07-31,,13:00–14:00,South Stormont,Lakeview Heights Beach,family/youth nature event,,,public,confirmed,new-candidate,0.65,"EHESS, Exploring Plantation Records",2026-09-15,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
495e91105706,Beach Day,2026-08-01,,14:00–15:00,South Stormont,Lakeview Heights Beach,family/youth recreation,,,public,confirmed,new-candidate,0.555,Caribana Pan Alive / Closing Day,2026-08-02,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
40c2eb35b36a,Survivor,2026-08-02,,10:30–12:00,South Stormont,Ingleside Community Park,youth recreation,,,public,confirmed,new-candidate,0.505,La Traviata (Verdi),2026-09-18,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
27bc2e85922a,PJs and Pancakes,2026-08-07,,09:30–10:30,South Stormont,South Stormont Community Hall,family/youth event,,,public,confirmed,new-candidate,0.516,Mississauga Latin Festival,2026-08-07,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
8bebc9edf243,Movie Night — The Wild Robot,2026-08-08,,19:00–20:45,South Stormont,Long Sault Arena,community film,,,public,confirmed,new-candidate,0.49,Wine in the Wilderness (Childress),2026-09-19,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
3449aafc2928,Splash Pad Day,2026-08-13,,13:00–14:00,South Stormont,Ingleside Community Park,family/youth recreation,,,public,confirmed,new-candidate,0.471,Petrushka & Passions of Spain,2026-10-01,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
08c06668b352,Summer-Ween,2026-08-15,,14:00–15:00,South Stormont,Long Sault Arena,family/youth cultural event,,,public,confirmed,new-candidate,0.605,New York Times Summer Reading Contest,2026-08-14,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
a48b2b5d4df1,St. Andrews West Community Fest,2026-08-16,,10:00–16:00,South Stormont,St. Andrew's West,community festival,,,public,confirmed,new-candidate,0.55,"International Medieval Congress, Leeds 2027, Communities",2026-08-31,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
98c5bceee42d,PJs & Pancakes,2026-08-19,,09:00–10:00,South Stormont,South Stormont Community Hall,family/youth event,,,public,confirmed,new-candidate,0.479,Spring Awakening,2026-09-10,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
0987ebbe5474,Splash Pad Day,2026-08-20,,13:00–14:00,South Stormont,Long Sault Splash Pad,family/youth recreation,,,public,confirmed,new-candidate,0.471,Petrushka & Passions of Spain,2026-10-01,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view0,,2026-07-21
b885005aa898,Minute to Win It,2026-08-21,,10:30–11:30,South Stormont,Ingleside Community Park,youth recreation,,,public,confirmed,new-candidate,0.533,Mississauga ItalFest,2026-08-21,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view1,,2026-07-21
44708e49a799,Petting Zoo,2026-08-22,,11:00–13:00,South Stormont,Long Sault Arena,family/youth event,,,public,confirmed,new-candidate,0.45,Elf in Concert,2026-12-03,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view1,,2026-07-21
933793db2651,Sundae Funday,2026-08-26,,13:00–14:00,South Stormont,"Arnold Bethune Park, Long Sault",family/youth event,,,public,confirmed,new-candidate,0.428,Cinderella (holiday panto),2026-12-05,add-after-final-source-check,new-source,P0,Township of South Stormont,https://www.southstormont.ca/parks-recreation-culture/summer-event-programs/,turn928142view1,,2026-07-21
