"id","printed","normalized","host","pdfPageStart","pdfPageEnd","printedPage","chapter","nearbyProject","contextClassification","nearbyText","sourceLineIndex"
"URL-OCC-0271","http://www.library.yale.edu/~llicense/ListArchives/0301/msg00092.html","http://www.library.yale.edu/~llicense/ListArchives/0301/msg00092.html","","180","180","165","6 - Preserving the Knowledge Commons","Liblicense / Yale University Library","license / intellectual-property resource","http://www.jisc.ac.uk/uploaded_documents/ejournalsfinal.pdf. Lapelerie, François. 2003. “Re: Vanishing Act.” E-mail to liblicense-l@yale.edu, January 23. http://www.library.yale.edu/~llicense/ListArchives/0301/msg00092 .html. Lavoie, Brian F. 2003. “The Incentives to Preserve Digital Materials: Roles, Scenarios, and Economic Decision-Making.” White paper published electroni-","28"
"URL-OCC-0272","http://www.oclc.org/research/projects/digipres/incentives-dp.pdf","http://www.oclc.org/research/projects/digipres/incentives-dp.pdf","","180","180","165","6 - Preserving the Knowledge Commons","www.oclc.org","article / report / publication","OCLC Research. http://www.oclc.org/research/projects/digipres/ incentives-dp.pdf. Lavoie, Brian F. 2004. “Of Mice and Memory: Economically Sustainable Preser- vation for the Twenty-first Century.” Access in the Future Tense, 45–54. Wash-","36"
"URL-OCC-0273","http://www.clir.org/pubs/abstract/pub126abst.html","http://www.clir.org/pubs/abstract/pub126abst.html","","180","180","165","6 - Preserving the Knowledge Commons","Council on Library and Information Resources","project / organization homepage","Lavoie, Brian F. 2004. “Of Mice and Memory: Economically Sustainable Preser- vation for the Twenty-first Century.” Access in the Future Tense, 45–54. Wash- ington, DC: Council on Library and Information Resources. http://www.clir.org/ pubs/abstract/pub126abst.html. Lawrence, Steve, David Pennock, Gay William Flake, Robert Krovetz, Frans Coetzee, Eric Glover, Finn Årup Nielsen, Andries Kruger, and C. Lee Giles. 2001.","40"
"URL-OCC-0274","http://www.digitalpreservation.gov/repor/ndiipp_plan.pdf","http://www.digitalpreservation.gov/repor/ndiipp_plan.pdf","","181","181","166","6 - Preserving the Knowledge Commons","www.digitalpreservation.gov","article / report / publication","Library of Congress. 2002. Preserving Our Digital Heritage: Plan for the National Digital Information and Infrastructure Preservation Program. Washington, DC: Library of Congress. http://www.digitalpreservation.gov/ repor/ndiipp_plan.pdf. Lynch, Clifford. 2003a. “Institutional Repositories: Essential Infrastructure for Scholarship in the Digital Age.” ARL Bimonthly Report 226 (February).","5"
"URL-OCC-0275","http://www.arl.org/newsltr/226/ir.html","http://www.arl.org/newsltr/226/ir.html","","181","181","166","6 - Preserving the Knowledge Commons","Association of Research Libraries / SPARC","article / report / publication","Lynch, Clifford. 2003a. “Institutional Repositories: Essential Infrastructure for Scholarship in the Digital Age.” ARL Bimonthly Report 226 (February). http://www.arl.org/newsltr/226/ir.html. Lynch, Clifford. 2003b. “Preserving Digital Information to Support Scholar- ship.” In The Internet & the University: Forum 2002. Boulder, CO: EDUCAUSE.","9"
"URL-OCC-0276","http://www.educause.edu/ir/library/pdf/ffpiu029.pdf","http://www.educause.edu/ir/library/pdf/ffpiu029.pdf","","181","181","166","6 - Preserving the Knowledge Commons","EDUCAUSE","article / report / publication","Lynch, Clifford. 2003b. “Preserving Digital Information to Support Scholar- ship.” In The Internet & the University: Forum 2002. Boulder, CO: EDUCAUSE. http://www.educause.edu/ir/library/pdf/ffpiu029.pdf. Margalit, Avishai. 2002. The Ethics of Memory. Cambridge, MA: Harvard University Press.","12"
"URL-OCC-0277","http://www.alpsp.org/arcsm00.pdf","http://www.alpsp.org/arcsm00.pdf","","181","181","166","6 - Preserving the Knowledge Commons","Association of Learned and Professional Society Publishers","license / intellectual-property resource","University Press. Morris, Sally. 2000. “Archiving Electronic Publications: What Are the Problems and Who Should Solve Them?” Serials Review 26(3):65–68. http://www.alpsp .org/arcsm00.pdf. O'Donnell, James. 2003. “Re: Vanishing Act.” E-mail to liblicense-l@yale.edu, January 29. http://www.library.yale.edu/~llicense/ListArchives/0301/msg00118","16"
"URL-OCC-0278","http://www.library.yale.edu/~llicense/ListArchives/0301/msg00118.html","http://www.library.yale.edu/~llicense/ListArchives/0301/msg00118.html","","181","181","166","6 - Preserving the Knowledge Commons","Liblicense / Yale University Library","license / intellectual-property resource",".org/arcsm00.pdf. O'Donnell, James. 2003. “Re: Vanishing Act.” E-mail to liblicense-l@yale.edu, January 29. http://www.library.yale.edu/~llicense/ListArchives/0301/msg00118 .html. Ostrom, Elinor. 1990. Governing the Commons: The Evolution of Institutions for Collective Action. Cambridge: Cambridge University Press.","19"
"URL-OCC-0279","http://www.dlib.org/dlib/june01/reich/06reich.html","http://www.dlib.org/dlib/june01/reich/06reich.html","","181","181","166","6 - Preserving the Knowledge Commons","D-Lib Magazine","article / report / publication","Science 284 (April 9): 278–282. Reich, Vicky, and David Rosenthal. 2001. “Lockss: A Permanent Publishing and Web Access System.” D-Lib Magazine 7(6). http://www.dlib.org/dlib/june01/ reich/06reich.html. Rochet, Jean-Charles, and Jean Tirole. 2003. “Platform Competition in Two- Sided Markets.” Journal of the European Economic Association 1(4):990–1029.","27"
"URL-OCC-0280","http://www.dlib.org/dlib/november05/rosenthal/11rosenthal.html","http://www.dlib.org/dlib/november05/rosenthal/11rosenthal.html","","181","181","166","6 - Preserving the Knowledge Commons","D-Lib Magazine","article / report / publication","Rosenthal, David, Thomas Robertson, Tom Lipkis, Vicky Reich, and Seth Morabito. 2005. “Requirements for Digital Preservation Systems: A Bottom-Up Approach.” D-Lib Magazine 11(11). http://www.dlib.org/dlib/november05/ rosenthal/11rosenthal.html. Schonfeld, Roger, Donald King, Ann Okerson, and Eileen Gifford Fenton. 2004. “Library Periodicals Expenses: Comparison of Non-Subscription Costs of Print","33"
"URL-OCC-0281","http://www.dlib.org/dlib/january04/schonfeld/01schonfeld.html","http://www.dlib.org/dlib/january04/schonfeld/01schonfeld.html","","181","181","166","6 - Preserving the Knowledge Commons","D-Lib Magazine","article / report / publication","“Library Periodicals Expenses: Comparison of Non-Subscription Costs of Print and Electronic Formats on a Life-Cycle Basis.” D-Lib Magazine 10(1). http://www.dlib.org/dlib/january04/schonfeld/01schonfeld.html. Tenner, Edward. 2002. “Taking Bytes from Oblivion.” U.S. News & World Report 132 (April 1): 66–67.","38"
"URL-OCC-0282","http://www.clir.org/pubs/abstract/pub107abst.html","http://www.clir.org/pubs/abstract/pub107abst.html","","182","182","167","6 - Preserving the Knowledge Commons","Council on Library and Information Resources","article / report / publication","Digital Preservation: An International Perspective. Conference Proceedings, 78–95. Washington, DC: Council on Library and Information Resources. http://www.clir.org/pubs/abstract/pub107abst.html. Waters, Donald J., and John Garrett, eds. 1996. Preserving Digital Information: Report of the Task Force on Archiving of Digital Information. Washington, DC,","3"
"URL-OCC-0283","http://www.rlg.org/ArchTF/","http://www.rlg.org/ArchTF/","","182","182","167","6 - Preserving the Knowledge Commons","Research Libraries Group","article / report / publication","Report of the Task Force on Archiving of Digital Information. Washington, DC, and Mountain View, CA: Commission on Preservation and Access and Research Libraries Group. http://www.rlg.org/ArchTF/. Weiss, Rick. 2003. “On the Web, Research Work Proves Ephemeral: Electronic Archivists Are Playing Catch-Up in Trying to Keep Documents from Landing in","7"
"URL-OCC-0284","http://ssrn.com/abstract=459362","http://ssrn.com/abstract=459362","","182","182","167","6 - Preserving the Knowledge Commons","ssrn.com","article / report / publication","History's Dustbin.” Washington Post (November 24): A08. Wright, Julian. 2003. One-Sided Logic in Two-Sided Markets. AEI-Brookings Joint Center Working Paper No. 03-10. http://ssrn.com/abstract=459362. Preserving the Knowledge Commons 167","12"
"URL-OCC-0285","http://www.earlham.edu/~peters/fos/newsletter/08-04-03.htm#define","http://www.earlham.edu/~peters/fos/newsletter/08-04-03.htm#define","","212","213","197","7 - Creating an Intellectual Commons through Open Access","Peter Suber / Earlham College","article / report / publication","1. For more detail on the definition of “open access,” and some of the discrep- ancies among the published definitions, see Peter Suber, “How Should We Define ‘Open Access'?”, SPARC Open Access Newsletter (August 2, 2004), http:// Creating an Intellectual Commons through Open Access 197 [continues on next PDF page] www.earlham.edu/~peters/fos/newsletter/08-04-03.htm#define. For an introduc-","37"
"URL-OCC-0286","www.earlham.edu/~peters/fos/newsletter/08-04-03.htm#define","www.earlham.edu/~peters/fos/newsletter/08-04-03.htm#define","","213","213","198","7 - Creating an Intellectual Commons through Open Access","Peter Suber / Earlham College","article / report / publication","www.earlham.edu/~peters/fos/newsletter/08-04-03.htm#define. For an introduc- tion designed for those new to the concept, see Peter Suber, Open Access Overview, http://www.earlham.edu/~peters/fos/overview.htm.","1"
"URL-OCC-0287","http://www.earlham.edu/~peters/fos/overview.htm","http://www.earlham.edu/~peters/fos/overview.htm","","213","213","198","7 - Creating an Intellectual Commons through Open Access","Peter Suber / Earlham College","license / intellectual-property resource","www.earlham.edu/~peters/fos/newsletter/08-04-03.htm#define. For an introduc- tion designed for those new to the concept, see Peter Suber, Open Access Overview, http://www.earlham.edu/~peters/fos/overview.htm. 2. BioMed Central and the Public Library of Science, the two largest OA publishers, both use the Creative Commons Attribution license. See","3"
"URL-OCC-0288","http://www.biomedcentral.com/info/about/copyright","http://www.biomedcentral.com/info/about/copyright","","213","213","198","7 - Creating an Intellectual Commons through Open Access","BioMed Central","license / intellectual-property resource","2. BioMed Central and the Public Library of Science, the two largest OA publishers, both use the Creative Commons Attribution license. See http://www.biomedcentral.com/info/about/copyright and http://www.plos.org/ journals/license.html. I have used the same license for my newsletter on open access","6"
"URL-OCC-0289","http://www.plos.org/journals/license.html","http://www.plos.org/journals/license.html","","213","213","198","7 - Creating an Intellectual Commons through Open Access","Public Library of Science","license / intellectual-property resource","2. BioMed Central and the Public Library of Science, the two largest OA publishers, both use the Creative Commons Attribution license. See http://www.biomedcentral.com/info/about/copyright and http://www.plos.org/ journals/license.html. I have used the same license for my newsletter on open access since","6"
"URL-OCC-0290","http://www.earlham.edu/~peters/fos/newsletter/archive.htm","http://www.earlham.edu/~peters/fos/newsletter/archive.htm","","213","213","198","7 - Creating an Intellectual Commons through Open Access","Peter Suber / Earlham College","license / intellectual-property resource","July 2003, http://www.earlham.edu/~peters/fos/newsletter/ archive.htm. Author rights can be enforced through copyright law, licensing contracts, or informal norms in the scholarly community. Creative Commons licenses are most","12"
"URL-OCC-0291","http://creativecommons.org/","http://creativecommons.org/","","213","213","198","7 - Creating an Intellectual Commons through Open Access","Creative Commons","license / intellectual-property resource","informal norms in the scholarly community. Creative Commons licenses are most common licenses used for OA works, though they are not the only ones. See http://creativecommons.org/. Many OA authors believe that informal mecha- nisms are as effective as formal licenses and more convenient for authors. The Bethesda Statement on Open Access Publishing (June 2003) asserted that “com-","17"
